epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
552,7413.88,0.34065,0.25209,0.87225,0.96917,0.96149,0.98137,0.85651,0.47687,0.31848,0.88616,0.000757668,0.000757668,0.000757668
553,7424.5,0.34816,0.25293,0.85922,0.96924,0.96407,0.98167,0.85791,0.47875,0.31878,0.88556,0.000756018,0.000756018,0.000756018
554,7435.63,0.35847,0.25348,0.87515,0.9693,0.95624,0.98035,0.86755,0.47005,0.30705,0.87613,0.000754368,0.000754368,0.000754368
555,7450.84,0.34415,0.24898,0.8683,0.97258,0.95614,0.98248,0.86822,0.47068,0.3126,0.87621,0.000752717,0.000752717,0.000752717
556,7465.88,0.3412,0.25114,0.86549,0.97182,0.95895,0.98242,0.86742,0.47249,0.30535,0.88733,0.000751067,0.000751067,0.000751067
557,7477.27,0.34007,0.24191,0.86064,0.97543,0.95938,0.98224,0.86326,0.46005,0.29544,0.88221,0.000749417,0.000749417,0.000749417
558,7488.92,0.33998,0.24824,0.8629,0.97461,0.95624,0.98097,0.86265,0.46712,0.29862,0.8866,0.000747766,0.000747766,0.000747766
559,7500.66,0.33795,0.25251,0.8664,0.9749,0.96167,0.98237,0.85753,0.47451,0.30023,0.89547,0.000746116,0.000746116,0.000746116
560,7512.52,0.34067,0.25036,0.8578,0.97955,0.96056,0.98073,0.85781,0.47353,0.2972,0.8973,0.000744466,0.000744466,0.000744466
561,7525.39,0.34964,0.25272,0.87212,0.97541,0.9555,0.98208,0.85708,0.4625,0.28917,0.89038,0.000742815,0.000742815,0.000742815
562,7538.45,0.34042,0.24136,0.85716,0.97515,0.94933,0.98046,0.85965,0.46349,0.2977,0.89616,0.000741165,0.000741165,0.000741165
563,7550.32,0.33844,0.2452,0.8697,0.96809,0.95328,0.97973,0.85886,0.4676,0.30011,0.88438,0.000739515,0.000739515,0.000739515
564,7564.13,0.34008,0.24745,0.86401,0.96694,0.96555,0.98151,0.86166,0.46715,0.28805,0.89201,0.000737864,0.000737864,0.000737864
565,7578.93,0.34239,0.24973,0.85786,0.97907,0.95637,0.98201,0.86119,0.46361,0.27901,0.88367,0.000736214,0.000736214,0.000736214
566,7592.35,0.35261,0.25261,0.87187,0.9693,0.96266,0.98405,0.86271,0.46874,0.28551,0.87908,0.000734564,0.000734564,0.000734564
567,7606.33,0.33456,0.25028,0.85683,0.98144,0.96567,0.98111,0.85876,0.47,0.2885,0.87903,0.000732913,0.000732913,0.000732913
568,7620.05,0.33103,0.24053,0.86277,0.98081,0.95952,0.97986,0.85799,0.47177,0.28659,0.88948,0.000731263,0.000731263,0.000731263
569,7631.82,0.33876,0.24466,0.86635,0.97265,0.96228,0.97737,0.85929,0.47106,0.28875,0.89336,0.000729613,0.000729613,0.000729613
570,7643.67,0.34461,0.24412,0.87025,0.97501,0.95716,0.97589,0.8569,0.47369,0.29807,0.89427,0.000727962,0.000727962,0.000727962
571,7657.62,0.32928,0.24558,0.85517,0.97943,0.95838,0.97571,0.85977,0.46673,0.30531,0.87731,0.000726312,0.000726312,0.000726312
572,7671.15,0.33277,0.24604,0.861,0.97469,0.96472,0.9783,0.85725,0.45861,0.29234,0.87104,0.000724662,0.000724662,0.000724662
573,7683.85,0.34231,0.25392,0.85892,0.97829,0.96559,0.97835,0.85525,0.46573,0.29961,0.87821,0.000723011,0.000723011,0.000723011
574,7698.1,0.34652,0.25519,0.87881,0.97196,0.96567,0.97882,0.86359,0.46558,0.30133,0.88072,0.000721361,0.000721361,0.000721361
575,7712.39,0.33436,0.24464,0.86567,0.97528,0.96215,0.97659,0.86128,0.45752,0.28554,0.87216,0.000719711,0.000719711,0.000719711
576,7724.94,0.33793,0.24558,0.86576,0.97162,0.95649,0.97658,0.85835,0.46268,0.29443,0.87644,0.00071806,0.00071806,0.00071806
577,7739.9,0.33318,0.24678,0.86791,0.96999,0.9572,0.97651,0.85399,0.46815,0.30391,0.88199,0.00071641,0.00071641,0.00071641
578,7753.95,0.3346,0.23618,0.85989,0.96719,0.95952,0.97813,0.8538,0.46916,0.30266,0.88583,0.00071476,0.00071476,0.00071476
579,7767.53,0.32683,0.23782,0.85174,0.97298,0.94924,0.97779,0.85478,0.46654,0.30444,0.88091,0.000713109,0.000713109,0.000713109
580,7781.48,0.34054,0.24611,0.86182,0.96959,0.95494,0.978,0.85027,0.46178,0.29941,0.86983,0.000711459,0.000711459,0.000711459
581,7794.89,0.33265,0.24441,0.86864,0.97136,0.95539,0.98086,0.85474,0.45829,0.29457,0.86726,0.000709809,0.000709809,0.000709809
582,7805.9,0.32968,0.23833,0.86333,0.97888,0.94928,0.97997,0.8553,0.45913,0.28842,0.87682,0.000708158,0.000708158,0.000708158
583,7816.75,0.33746,0.24309,0.85096,0.97372,0.95943,0.981,0.85255,0.47231,0.29065,0.8908,0.000706508,0.000706508,0.000706508
584,7827.57,0.33586,0.25046,0.85821,0.97863,0.95938,0.98093,0.854,0.47792,0.29717,0.88896,0.000704858,0.000704858,0.000704858
585,7838.14,0.33095,0.24188,0.86003,0.9774,0.95938,0.98207,0.85653,0.47558,0.2961,0.88654,0.000703207,0.000703207,0.000703207
586,7848.7,0.33125,0.24266,0.86723,0.97518,0.96126,0.98137,0.86178,0.47314,0.30241,0.88812,0.000701557,0.000701557,0.000701557
587,7859.15,0.34061,0.25286,0.865,0.98115,0.95987,0.98179,0.86072,0.47174,0.30306,0.8853,0.000699907,0.000699907,0.000699907
588,7869.69,0.34189,0.24379,0.86952,0.97889,0.95684,0.98193,0.86088,0.46877,0.29827,0.87372,0.000698256,0.000698256,0.000698256
589,7880.66,0.3337,0.24379,0.856,0.9729,0.96204,0.9822,0.86131,0.46592,0.29814,0.87305,0.000696606,0.000696606,0.000696606
590,7891.75,0.33687,0.24502,0.87324,0.97516,0.95789,0.98195,0.86224,0.47869,0.30405,0.91405,0.000694956,0.000694956,0.000694956
591,7902.47,0.33304,0.23909,0.8587,0.97705,0.95595,0.98314,0.86054,0.47456,0.31405,0.91509,0.000693305,0.000693305,0.000693305
592,7913.45,0.32833,0.24008,0.85593,0.97693,0.95248,0.98276,0.85851,0.46804,0.31692,0.89784,0.000691655,0.000691655,0.000691655
593,7924.7,0.32972,0.24261,0.86777,0.97762,0.94986,0.98112,0.85994,0.46398,0.30466,0.89622,0.000690005,0.000690005,0.000690005
594,7935.58,0.33076,0.24228,0.85615,0.97849,0.95008,0.97996,0.85737,0.46739,0.30524,0.89615,0.000688354,0.000688354,0.000688354
595,7946.64,0.33481,0.23809,0.85915,0.97711,0.9531,0.97955,0.85847,0.46431,0.29113,0.89271,0.000686704,0.000686704,0.000686704
596,7957.68,0.33742,0.24353,0.86423,0.97521,0.95515,0.98072,0.85664,0.46718,0.29285,0.89899,0.000685054,0.000685054,0.000685054
597,7968.33,0.32597,0.2351,0.85596,0.977,0.952,0.97973,0.85416,0.4713,0.2974,0.90392,0.000683403,0.000683403,0.000683403
598,7978.79,0.32755,0.24229,0.85604,0.97154,0.95008,0.97823,0.85439,0.46905,0.29987,0.8956,0.000681753,0.000681753,0.000681753
599,7989.49,0.32967,0.24078,0.86472,0.97477,0.95008,0.97791,0.85665,0.46993,0.29782,0.90223,0.000680103,0.000680103,0.000680103
600,8000.37,0.3256,0.23779,0.85531,0.978,0.94623,0.97773,0.8614,0.46835,0.29317,0.89677,0.000678452,0.000678452,0.000678452
601,8010.8,0.32938,0.2438,0.85797,0.9747,0.9528,0.97988,0.86084,0.46693,0.29222,0.8935,0.000676802,0.000676802,0.000676802
602,8021.51,0.33625,0.24203,0.86698,0.97453,0.95938,0.97906,0.86117,0.46429,0.28653,0.88188,0.000675152,0.000675152,0.000675152
603,8031.96,0.32735,0.23558,0.856,0.97941,0.95441,0.98096,0.86108,0.46047,0.27933,0.88049,0.000673501,0.000673501,0.000673501
604,8043.13,0.31956,0.2337,0.85024,0.97425,0.95532,0.98083,0.8597,0.46162,0.28249,0.88456,0.000671851,0.000671851,0.000671851
605,8053.5,0.31728,0.23355,0.85769,0.97454,0.96399,0.9826,0.86121,0.46173,0.27943,0.89319,0.000670201,0.000670201,0.000670201
606,8064.78,0.31378,0.23654,0.84868,0.97125,0.96253,0.98371,0.86161,0.46438,0.27519,0.90109,0.00066855,0.00066855,0.00066855
607,8075.62,0.33532,0.24387,0.86527,0.97223,0.96249,0.98082,0.86001,0.46367,0.27702,0.89925,0.0006669,0.0006669,0.0006669
608,8086.39,0.3348,0.23873,0.85915,0.96852,0.96104,0.98048,0.85794,0.46357,0.28134,0.88659,0.00066525,0.00066525,0.00066525
609,8097.95,0.3253,0.23858,0.85546,0.96668,0.96266,0.98056,0.85894,0.46587,0.28182,0.88994,0.000663599,0.000663599,0.000663599
610,8108.64,0.34056,0.24114,0.86518,0.96623,0.96301,0.97955,0.85813,0.4649,0.28269,0.8939,0.000661949,0.000661949,0.000661949
611,8119.74,0.32971,0.23568,0.86202,0.96466,0.96238,0.97908,0.85462,0.46098,0.28837,0.88917,0.000660299,0.000660299,0.000660299
612,8130.51,0.32887,0.23957,0.86122,0.96436,0.97183,0.98242,0.85684,0.46387,0.28396,0.88875,0.000658648,0.000658648,0.000658648
613,8141.25,0.33196,0.24039,0.85913,0.9648,0.97365,0.98445,0.86152,0.46507,0.27974,0.89147,0.000656998,0.000656998,0.000656998
614,8151.88,0.33262,0.23997,0.86803,0.96632,0.96959,0.98345,0.85823,0.4641,0.28358,0.89163,0.000655348,0.000655348,0.000655348
615,8162.45,0.32563,0.23545,0.85406,0.96745,0.97359,0.98313,0.86115,0.45359,0.28213,0.87252,0.000653697,0.000653697,0.000653697
616,8173.33,0.32455,0.24169,0.86523,0.96654,0.97088,0.98262,0.86386,0.4594,0.28251,0.88159,0.000652047,0.000652047,0.000652047
617,8183.88,0.32459,0.23672,0.86138,0.9621,0.96232,0.98327,0.86569,0.45965,0.28119,0.87784,0.000650397,0.000650397,0.000650397
618,8194.52,0.32666,0.2362,0.85647,0.95204,0.97196,0.98178,0.85989,0.45704,0.28191,0.87109,0.000648746,0.000648746,0.000648746
619,8205.26,0.32633,0.23946,0.8604,0.95881,0.9716,0.98405,0.85818,0.46669,0.27822,0.88584,0.000647096,0.000647096,0.000647096
620,8216.02,0.32377,0.23773,0.85623,0.96741,0.96452,0.9832,0.86408,0.45993,0.27058,0.87661,0.000645446,0.000645446,0.000645446
621,8226.67,0.32553,0.23998,0.85702,0.96718,0.96567,0.98506,0.86663,0.45439,0.27105,0.87117,0.000643795,0.000643795,0.000643795
622,8237.2,0.3205,0.2432,0.85659,0.97008,0.96035,0.98445,0.8605,0.45303,0.27644,0.87125,0.000642145,0.000642145,0.000642145
623,8248.37,0.31858,0.23964,0.85006,0.97259,0.95518,0.98416,0.85955,0.4568,0.28643,0.87317,0.000640495,0.000640495,0.000640495
624,8258.99,0.32516,0.24383,0.85643,0.96857,0.96158,0.98456,0.86185,0.45893,0.28185,0.88692,0.000638844,0.000638844,0.000638844
625,8270.24,0.32112,0.23558,0.85573,0.97298,0.96266,0.98458,0.86307,0.45418,0.27551,0.88731,0.000637194,0.000637194,0.000637194
626,8281.13,0.32409,0.23607,0.85632,0.97348,0.95952,0.98358,0.86333,0.45551,0.28217,0.88771,0.000635544,0.000635544,0.000635544
627,8291.83,0.31715,0.22626,0.8434,0.96485,0.96248,0.9841,0.86399,0.45442,0.28929,0.87952,0.000633893,0.000633893,0.000633893
628,8302.26,0.31935,0.2313,0.84777,0.96988,0.96434,0.98131,0.86074,0.46052,0.29976,0.88345,0.000632243,0.000632243,0.000632243
629,8312.66,0.32878,0.23761,0.86223,0.97967,0.9525,0.98274,0.86147,0.45955,0.29208,0.88411,0.000630593,0.000630593,0.000630593
630,8323.17,0.32025,0.23818,0.8581,0.97616,0.9589,0.98267,0.85948,0.45667,0.29343,0.88216,0.000628942,0.000628942,0.000628942
631,8333.97,0.31888,0.23676,0.85735,0.97461,0.95875,0.98254,0.85931,0.4613,0.303,0.91369,0.000627292,0.000627292,0.000627292
632,8344.99,0.32138,0.23335,0.85796,0.97451,0.96146,0.98164,0.85979,0.4645,0.301,0.91908,0.000625642,0.000625642,0.000625642
633,8355.93,0.30692,0.22901,0.85426,0.97448,0.96052,0.98116,0.85697,0.46116,0.2986,0.88566,0.000623991,0.000623991,0.000623991
634,8367.81,0.31898,0.23613,0.86112,0.97901,0.96193,0.98268,0.85772,0.46846,0.30099,0.90427,0.000622341,0.000622341,0.000622341
635,8379.08,0.32256,0.23822,0.86425,0.97854,0.95929,0.98246,0.86171,0.46716,0.31363,0.88816,0.000620691,0.000620691,0.000620691
636,8390.8,0.3199,0.23641,0.85501,0.97647,0.9559,0.98295,0.86622,0.46862,0.31978,0.90359,0.00061904,0.00061904,0.00061904
637,8402.79,0.31109,0.22659,0.85328,0.96881,0.96163,0.98315,0.86574,0.4691,0.30435,0.92101,0.00061739,0.00061739,0.00061739
638,8415.74,0.33102,0.23856,0.86615,0.97536,0.95624,0.98327,0.86453,0.4558,0.30741,0.87821,0.00061574,0.00061574,0.00061574
639,8428.75,0.31538,0.22915,0.84818,0.97817,0.95532,0.97976,0.86266,0.45199,0.29814,0.87305,0.000614089,0.000614089,0.000614089
640,8441.5,0.316,0.23334,0.85721,0.97195,0.9576,0.97972,0.86358,0.45543,0.29122,0.88363,0.000612439,0.000612439,0.000612439
641,8452.88,0.33408,0.23589,0.85476,0.97008,0.95637,0.98135,0.86341,0.45708,0.28974,0.88364,0.000610789,0.000610789,0.000610789
642,8463.96,0.32545,0.23388,0.85691,0.97505,0.95637,0.98267,0.86306,0.45684,0.28906,0.88773,0.000609138,0.000609138,0.000609138
643,8475.59,0.3252,0.23587,0.85801,0.98107,0.955,0.98324,0.86608,0.45431,0.28059,0.88627,0.000607488,0.000607488,0.000607488
644,8487.24,0.31085,0.23617,0.85293,0.97433,0.95637,0.98311,0.86673,0.45791,0.27881,0.88387,0.000605838,0.000605838,0.000605838
645,8498.08,0.32366,0.23572,0.86139,0.97876,0.95195,0.98276,0.8664,0.45219,0.28475,0.8777,0.000604187,0.000604187,0.000604187
646,8508.73,0.3128,0.2344,0.85762,0.97699,0.95637,0.98291,0.86741,0.45133,0.28295,0.89321,0.000602537,0.000602537,0.000602537
647,8519.39,0.3147,0.22718,0.84515,0.97614,0.95637,0.9831,0.86557,0.4533,0.28347,0.9016,0.000600887,0.000600887,0.000600887
648,8530.79,0.31753,0.22826,0.84695,0.97649,0.95952,0.98251,0.86342,0.45716,0.2891,0.90989,0.000599236,0.000599236,0.000599236
649,8542.64,0.31684,0.23517,0.85154,0.97522,0.95911,0.98276,0.86374,0.45803,0.28619,0.90758,0.000597586,0.000597586,0.000597586
650,8554.73,0.30493,0.22428,0.84854,0.97653,0.95645,0.98301,0.86479,0.46727,0.28261,0.94442,0.000595936,0.000595936,0.000595936
651,8565.14,0.30964,0.22941,0.85236,0.96954,0.96841,0.98312,0.86472,0.46462,0.27657,0.9267,0.000594286,0.000594286,0.000594286
652,8575.49,0.32566,0.2373,0.85564,0.98257,0.95637,0.98206,0.86388,0.45558,0.27669,0.87618,0.000592635,0.000592635,0.000592635
653,8585.87,0.32399,0.23959,0.86931,0.98246,0.95952,0.98265,0.86069,0.45752,0.27683,0.88243,0.000590985,0.000590985,0.000590985
654,8596.35,0.30916,0.23287,0.8521,0.98368,0.95952,0.98302,0.86133,0.4605,0.27688,0.88787,0.000589335,0.000589335,0.000589335
655,8606.84,0.31757,0.23306,0.85336,0.98207,0.96111,0.98274,0.86219,0.46416,0.27641,0.89059,0.000587684,0.000587684,0.000587684
